check_label	v4	onlyv4	onlyv3	labelv4	schemav4	labelv3	schemav3	short	vaf	identify
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:If yes. specify : (whom) ::Children above 5 years	/home_visit_4/Health/hthg1/hthg1q2/hthg1q3:hthg1q3a4	Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Children above 5 years	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q3:hthg1q3a4	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Children.above.5.years		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:If yes. specify : (whom) ::Other. please specify:	/home_visit_4/Health/hthg1/hthg1q2/hthg1q3:hthg1q3a5	Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Other. please specify:	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q3:hthg1q3a5	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Other..please.specify.		
1			yes			Are your family members (in the same file) suffering from chronic diseases:Name:_____________	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q9	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.Name.		
1			yes			Are your family members (in the same file) suffering from chronic diseases:Relationship:___________	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q10	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.Relationship.		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:If yes. specify : (chronic diseases/impairments/disabilities)::Hypertension	/home_visit_4/Health/hthg1/hthg1q2/hthg1q4:hthtg1q4a1	Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Hypertension	/Home_visit_version3/Health/hthg1/hthg1q2/hthtg1q4:hthtg1q4a1	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Hypertension		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:If yes. specify : (chronic diseases/impairments/disabilities)::Diabetes	/home_visit_4/Health/hthg1/hthg1q2/hthg1q4:hthtg1q4a2	Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Diabetes	/Home_visit_version3/Health/hthg1/hthg1q2/hthtg1q4:hthtg1q4a2	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Diabetes		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:If yes. specify : (chronic diseases/impairments/disabilities)::Cardiovascular	/home_visit_4/Health/hthg1/hthg1q2/hthg1q4:hthtg1q4a3	Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Cardiovascular	/Home_visit_version3/Health/hthg1/hthg1q2/hthtg1q4:hthtg1q4a3	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Cardiovascular		
1			yes			Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Critical medical condition (life-threatening)	/Home_visit_version3/Health/hthg1/hthg1q2/hthtg1q4:hthtg1q4a4	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Critical.medical.condition..life..threatening..		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:If yes. specify : (chronic diseases/impairments/disabilities)::Other. specify	/home_visit_4/Health/hthg1/hthg1q2/hthg1q4:hthtg1q4a5	Are your family members (in the same file) suffering from chronic diseases:If yes. specify ::Other. specify	/Home_visit_version3/Health/hthg1/hthg1q2/hthtg1q4:hthtg1q4a5	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.If.yes..specify...Other..specify		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:IF other please specify :	/home_visit_4/Health/hthg1/hthg1q2/hthg1q5	Are your family members (in the same file) suffering from chronic diseases:IF other please specify :	/Home_visit_version3/Health/hthg1/hthg1q2/hthtg1q6	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.IF.other.please.specify..		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:IF Children under 5 years or upove 5 years old. Male or Female ::Male	/home_visit_4/Health/hthg1/hthg1q2/hthg1q6:edug1q5a1	Are your family members (in the same file) suffering from chronic diseases:IF Children under 5 years or upove 5 years old how many :	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q5	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.IF.Children.under.5.years.or.upove.5.years.old.how.many..		
1	yes			family members (in the same file) suffering from chronic diseases/impairments/disabilities?:IF Children under 5 years or upove 5 years old. Male or Female ::Female	/home_visit_4/Health/hthg1/hthg1q2/hthg1q6:edug1q5a2	Are your family members (in the same file) suffering from chronic diseases:Medical reports checked::Yes	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q7:Yes	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.Medical.reports.checked..Yes		yes
1	yes			Other Please Specify ::Please specify the Age ::Less than 5	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q8:hthg1q8a1	Are your family members (in the same file) suffering from chronic diseases:Medical reports checked::No	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q7:No	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.Medical.reports.checked..No		
1	yes			Other Please Specify ::Please specify the Age ::5 to 17 year old	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q8:hthg1q8a2	Are your family members (in the same file) suffering from chronic diseases:Medical reports checked :	/Home_visit_version3/Health/hthg1/hthg1q2/hthg1q8	Are.your.family.members..in.the.same.file..suffering.from.chronic.diseases.Medical.reports.checked..		
1	yes	yes		Other Please Specify ::Please specify the Age ::18 and over	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q8:hthg1q8a3			Other.Please.Specify..Please.specify.the.Age..18.and.over		
1	yes	yes		Other Please Specify ::Please Specify the Gender ::Male	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q9:edug1q5a1			Other.Please.Specify..Please.Specify.the.Gender..Male		
1	yes	yes		Other Please Specify ::Please Specify the Gender ::Female	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q9:edug1q5a2			Other.Please.Specify..Please.Specify.the.Gender..Female		
1	yes	yes		Other Please Specify ::Name:_____________	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q11			Other.Please.Specify..Name..		
1	yes	yes		Other Please Specify ::Relationship:___________	/home_visit_4/Health/hthg1/hthg1q2/hthg1q7/hthg1q12			Other.Please.Specify..Relationship..		
1	yes	yes		family members (in the same file) suffering from chronic diseases/impairments/disabilities?:Medical reports checked::Yes	/home_visit_4/Health/hthg1/hthg1q2/hthg1q13:Yes			family.members.in.the.same.file.suffering.from.chronic.diseases.or.impairments.or.disabilities..Medical.reports.checked.Yes		
1	yes	yes		family members (in the same file) suffering from chronic diseases/impairments/disabilities?:Medical reports checked::No	/home_visit_4/Health/hthg1/hthg1q2/hthg1q13:No			family.members.in.the.same.file.suffering.from.chronic.diseases.or.impairments.or.disabilities..Medical.reports.checked.No		
1	yes	yes		family members (in the same file) suffering from chronic diseases/impairments/disabilities?:Medical reports checked :	/home_visit_4/Health/hthg1/hthg1q2/hthg1q14			family.members.in.the.same.file.suffering.from.chronic.diseases.or.impairments.or.disabilities..Medical.reports.checked...		
0	yes			Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals/clinics in the past six months ::Yes	/home_visit_4/Health/hthg2/VAF_hthg2q1:Yes	Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals/clinics in the past six months ::Yes	/Home_visit_version3/Health/hthg2/hthg2q1_VAF:Yes	Access.to.Health.Services.If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals..clinics.in.the.past.six.months...Yes	yes	
0	yes			Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals/clinics in the past six months ::No	/home_visit_4/Health/hthg2/VAF_hthg2q1:No	Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals/clinics in the past six months ::No	/Home_visit_version3/Health/hthg2/hthg2q1_VAF:No	Access.to.Health.Services.If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals..clinics.in.the.past.six.months...No	yes	
1	yes	yes		Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals/clinics in the past six months ::No Medical Need	/home_visit_4/Health/hthg2/VAF_hthg2q1:NoMedicalNeed			Access.to.Health.Services..If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals.or.clinics.in.the.past.six.months..No.Medical.Need	yes	
1			yes			Access to Health Services:If there was a medical need. were you or any of your family members able to access public hospitals/clinics in the past six months ::NA	/Home_visit_version3/Health/hthg2/hthg2q1_VAF:NA	Access.to.Health.Services.If.there.was.a.medical.need..were.you.or.any.of.your.family.members.able.to.access.public.hospitals..clinics.in.the.past.six.months...NA	changed	
0	yes			Access to Health Services:If yes. where ::Public clinic/hospital	/home_visit_4/Health/hthg2/VAF_hthg2q2:hthg2q2a1	Access to Health Services:If yes. where ::Public clinic/hospital	/Home_visit_version3/Health/hthg2/hthg2q2_VAF:hthg2q2a1	Access.to.Health.Services.If.yes..where...Public.clinic..hospital	yes	
0	yes			Access to Health Services:If yes. where ::Private clinic/hospital	/home_visit_4/Health/hthg2/VAF_hthg2q2:hthg2q2a2	Access to Health Services:If yes. where ::Private clinic/hospital	/Home_visit_version3/Health/hthg2/hthg2q2_VAF:hthg2q2a2	Access.to.Health.Services.If.yes..where...Private.clinic..hospital	yes	
0	yes			Access to Health Services:If yes. where ::CBOs/NGOs	/home_visit_4/Health/hthg2/VAF_hthg2q2:hthg2q2a3	Access to Health Services:If yes. where ::CBOs/NGOs	/Home_visit_version3/Health/hthg2/hthg2q2_VAF:hthg2q2a3	Access.to.Health.Services.If.yes..where...CBOs..NGOs	yes	
1	yes			Access to Health Services:If yes. where ::Syrian community supported clinics	/home_visit_4/Health/hthg2/VAF_hthg2q2:hthg2q2a4	Access to Health Services:If yes. where ::UNHCR supported organization (JHAS. Caritas)	/Home_visit_version3/Health/hthg2/hthg2q2_VAF:hthg2q2a4	Access.to.Health.Services.If.yes..where...UNHCR.supported.organization..JHAS..Caritas..	yes	
1	yes	yes		Access to Health Services:If yes. where ::Pharmacy or shop	/home_visit_4/Health/hthg2/VAF_hthg2q2:hthg2q2a5			Access.to.Health.Services..If.yes..where..Pharmacy.or.shop	yes	
1	yes	yes		Access to Health Services:If yes. where ::Other	/home_visit_4/Health/hthg2/VAF_hthg2q2:hthg2q2a6			Access.to.Health.Services..If.yes..where..Other	yes	
1	yes	yes		Access to Health Services:IF other please specify :	/home_visit_4/Health/hthg2/VAF_hthg2q7			Access.to.Health.Services..IF.other.please.specify...	yes	
1	yes			Access to Health Services:If no. why ::Cost of transport	/home_visit_4/Health/hthg2/VAF_hthg2q3:hthg2q3a1	Access to Health Services:If no. why ::Finances (cost of transport. fees. etc.)	/Home_visit_version3/Health/hthg2/hthg2q3_VAF:hthg2q3a1	Access.to.Health.Services.If.no..why...Finances..cost.of.transport..fees..etc..	yes	
1	yes	yes		Access to Health Services:If no. why ::Cost of medical fees	/home_visit_4/Health/hthg2/VAF_hthg2q3:hthg2q3a2			Access.to.Health.Services..If.no..why..Cost.of.medical.fees	yes	
0	yes			Access to Health Services:If no. why ::Documentation (problems related to MOI/service card or UNHCR certificate)	/home_visit_4/Health/hthg2/VAF_hthg2q3:hthg2q3a3	Access to Health Services:If no. why ::Documentation (problems related to MOI/service card or UNHCR certificate)	/Home_visit_version3/Health/hthg2/hthg2q3_VAF:hthg2q3a2	Access.to.Health.Services.If.no..why...Documentation..problems.related.to.MOI..service.card.or.UNHCR.certificate..	yes	
0	yes			Access to Health Services:If no. why ::Relevant medical services were not available (specialization not available. medication not available. etc.)	/home_visit_4/Health/hthg2/VAF_hthg2q3:hthg2q3a4	Access to Health Services:If no. why ::Relevant medical services were not available (specialization not available. medication not available. etc.)	/Home_visit_version3/Health/hthg2/hthg2q3_VAF:hthg2q3a3	Access.to.Health.Services.If.no..why...Relevant.medical.services.were.not.available..specialization.not.available..medication.not.available..etc..	yes	
0	yes			Access to Health Services:If no. why ::Hospital/clinic personnel denied access without clear reason	/home_visit_4/Health/hthg2/VAF_hthg2q3:hthg2q3a5	Access to Health Services:If no. why ::Hospital/clinic personnel denied access without clear reason	/Home_visit_version3/Health/hthg2/hthg2q3_VAF:hthg2q3a4	Access.to.Health.Services.If.no..why...Hospital..clinic.personnel.denied.access.without.clear.reason	yes	
